"id","id_persil","id_jenis_monitoring","id_file","id_file_pendukung","hasil","tanggal"
376,32809,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Sumber&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 23 seluas 80&nbsp;m&sup2; di Padukuhan Gading VII.</p>
","2021-03-17"
377,32808,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Sumber&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 22 seluas 30 m&sup2; di Padukuhan Gading IX.</p>
","2021-03-17"
378,32800,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Sendang dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 13&nbsp;seluas 360&nbsp;m&sup2; di Padukuhan Gading IX.</p>
","2021-03-17"
379,32799,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Makam&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 12 seluas <span style=""color:rgb(0, 0, 0)"">7.660</span> m&sup2; di Padukuhan Gading IX.</p>
","2021-03-17"
380,32798,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Sendang dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 11&nbsp;seluas 54&nbsp;m&sup2; di Padukuhan Gading IX.</p>
","2021-03-17"
381,32797,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Makam&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 10&nbsp;seluas <span style=""color:rgb(0, 0, 0)"">5.946</span> m&sup2; di Padukuhan Gading VIII.</p>
","2021-03-17"
382,32796,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Makam&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 9&nbsp;seluas 340&nbsp;m&sup2; di Padukuhan Gading VIII.</p>
","2021-03-17"
383,32791,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk Makam&nbsp;dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Terletak pada SG 3&nbsp;seluas <span style=""color:rgb(0, 0, 0)"">6.590</span> m&sup2; di Padukuhan Gading VI.</p>
","2021-03-17"
384,38377,4,NULL,81134,"<p>1. Tanah Desa berizin Gubernur Nomor&nbsp;<span style=""color:rgb(0, 0, 0)"">23/IZ/2020 tanggal 31 Maret 2020 tentang&nbsp;</span>Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan Playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Gedung Pondok Bersalin (POLINDES) Desa Getas.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">SHP No. 00012</span> seluas <span style=""color:rgb(0, 0, 0)"">726 m&sup2;</span>&nbsp;dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">15.464</span> m&sup2; di <span style=""color:rgb(0, 0, 0)"">Padukuhan Getas.</span></p>

<p><span style=""color:rgb(0, 0, 0)"">3.&nbsp;Sudah ada bangunan Gedung Polindes..&nbsp;</span></p>
","2021-03-24"
385,38374,4,NULL,81135,"<p>1. Tanah Desa berizin Gubernur Nomor&nbsp;<span style=""color:rgb(0, 0, 0)"">24/IZ/2020 tanggal 31 Maret 2020 tentang&nbsp;</span>Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Gedung Olah Raga.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">SHP Nomor 0009</span> seluas <span style=""color:rgb(0, 0, 0)"">2.000</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">11.991</span> m&sup2; di <span style=""color:rgb(0, 0, 0)"">Padukuhan Getas</span>.</p>

<p>3.&nbsp;<span style=""color:rgb(0, 0, 0)"">Gedung Olahraga belum dibangun, masih dalam wacana pembangunan.</span></p>

<p>&nbsp;</p>
","2021-03-24"
386,38374,4,NULL,81136,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">25/IZ/2020 tanggal 31 Maret 2020</span> tentang&nbsp;Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan Playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Kantor Lembaga Desa.</p>

<p>2. Terletak pada SHP Nomor 0009 seluas <span style=""color:rgb(0, 0, 0)"">800</span> m&sup2; dari luas keseluruhan 11.991 m&sup2; di Padukuhan Getas.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Sudah ada pembangunan akses jalan masuk, belum ada pembangunan Kantor Lembaga Desa. </span></p>
","2021-03-24"
387,38374,4,NULL,81137,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">26/IZ/2020 tanggal 31 Maret 2020</span> tentang&nbsp;Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan Playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Sarana Lapangan Desa.</p>

<p>2. Terletak pada SHP Nomor 0009 seluas <span style=""color:rgb(0, 0, 0)"">3.000</span> m&sup2; dari luas keseluruhan 11.991 m&sup2; di Padukuhan Getas.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Pemanfaatan sudah sesuai dengan izin yang diberikan yaitu untuk Lapangan Kalurahan.</span></p>
","2021-03-24"
388,38374,4,NULL,81138,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">28/IZ/2020 tanggal 31 Maret 2020</span> tentang Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan Playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Aula Kantor Kepala Desa.</p>

<p>2. Terletak pada SHP Nomor 0009 seluas 2.000 m&sup2; dari luas keseluruhan 11.991 m&sup2; di Padukuhan Getas.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Belum ada pembangunan Aula Kantor Kepala Desa.</span></p>
","2021-03-24"
389,38367,4,NULL,81139,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">29/IZ/2020 tanggal 13 April 2020</span> tentang Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Pasar Desa.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">SHP Nomor 00002</span> seluas <span style=""color:rgb(0, 0, 0)"">968</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">968</span>&nbsp;m&sup2; di <span style=""color:rgb(0, 0, 0)"">Padukuhan Gembuk</span>.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Pemanfaatan sudah sesuai dengan izin yang diberikan yaitu sebagai Pasar Kalurahan yang terdiri dari bangunan kios-kios.</span></p>
","2021-03-24"
390,38375,4,NULL,81140,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">30/IZ/2020 tanggal 13 April 2020</span> tentang Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan Playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Lapangan Desa.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">SHP No. 00010</span> seluas <span style=""color:rgb(0, 0, 0)"">5.558</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">6.758</span> m&sup2; di Padukuhan Getas.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Sampai waktu dilakukan pengawasan, pemanfaatan sudah sesuai dengan izin yang diberikan yaitu sebagai Lapangan Desa.</span></p>
","2021-03-24"
391,38397,4,NULL,81141,"<p>1. Tanah Desa berizin Gubernur Nomor&nbsp;<span style=""color:rgb(0, 0, 0)"">33/IZ/2020 tanggal 30 April 2020</span> tentang Pemberian Izin Kepada Pemerintah Desa Getas, Kecamatan playen, Kabupaten Gunungkidul Menggunakan Tanah Kas Desa Getas Untuk Pembangunan Kantor Kelompok Swadaya Masyarakat (KSM) Tirto Mulyo Getas.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">SHP No. 00007</span> seluas <span style=""color:rgb(0, 0, 0)"">280</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">10.874</span> m&sup2; di Padukuhan Getas.</p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Sudah ada bangunan Gedung Kelompok Swadaya Masyarakat (KSM).</span></p>
","2021-03-24"
392,38370,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">TK Getas I</span> dengan pengelola Pemerintah Kalurahan Getas.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">82</span>&nbsp;(<span style=""color:rgb(0, 0, 0)"">SHP Nomor 5</span>) seluas <span style=""color:black"">406</span> m&sup2; di <span style=""color:black"">Padukuhan Getas</span>.</p>

<p>4. Masih beroperasi sampai sekarang.</p>
","2021-03-24"
393,38371,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">Madrasah Ibtidaiyah Yappi</span> dengan pengelola Kementerian Agama RI.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">80</span> (SHP Nomor 6) seluas <span style=""color:black"">1.462&nbsp;</span> m&sup2; di Padukuhan Getas.</p>

<p>4. Masih beroperasi sampai sekarang dan tidak ada pembayaran sewa ke Pemerintah Kalurahan Getas.</p>
","2021-03-24"
394,38396,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">TK Ngasem</span> dengan pengelola Pemerintah Kalurahan Getas.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">104</span> (SHP Nomor 14) seluas <span style=""color:black"">150</span> m&sup2; di <span style=""color:black"">Padukuhan Ngasem</span>.</p>

<p>4. Masih beroperasi sampai sekarang.</p>
","2021-03-24"
395,38387,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">MTs Negeri 1</span>&nbsp;dengan pengelola Kementerian Agama RI.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">135</span> (SHP Nomor 18) seluas <span style=""color:black"">6.977</span>&nbsp;m&sup2; di <span style=""color:black"">Padukuhan Gubukrubuh&nbsp;</span>.</p>

<p>4. Masih beroperasi sampai sekarang dan tidak ada pembayaran sewa ke Pemerintah Kalurahan Getas.</p>
","2021-03-24"
396,38390,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">SD Getas I</span>&nbsp;dengan pengelola Dinas Pendidikan Kabupaten Gunungkidul.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">34a&nbsp;</span>(SHP Nomor 904) seluas <span style=""color:black"">2.500</span>&nbsp;m&sup2; di <span style=""color:black"">Padukuhan Ngrunggo</span>.</p>

<p>4. Masih beroperasi sampai sekarang dan tidak ada pembayaran sewa ke Pemerintah Kalurahan Getas.</p>
","2021-03-24"
397,38384,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">Makam</span> dengan pengelola Pemerintah Kalurahan Getas.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">95</span> (SHP Nomor 16) seluas <span style=""color:black"">3.687&nbsp;</span>m&sup2; di <span style=""color:black"">Padukuhan Ngasem</span>.</p>

<p>4. Masih dimanfaatkan&nbsp;sampai sekarang.</p>
","2021-03-24"
398,38392,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">Lapangan Volley</span> dengan pengelola Pemerintah Kalurahan Getas.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">59a</span>&nbsp;seluas <span style=""color:black"">1.200&nbsp;</span>m&sup2; di <span style=""color:black"">Padukuhan Ngrunggo</span>.</p>

<p>4. Masih dimanfaatkan&nbsp;sampai sekarang.</p>
","2021-03-24"
399,32788,4,NULL,NULL,"<p>1. Tanah Kasultanan belum memiliki Serat Kekancingan.</p>

<p>2. Pemanfaatan untuk <span style=""color:rgb(0, 0, 0)"">Petilasan Mbah Getas Pendowo</span> dengan pengelola Masyarakat.&nbsp;</p>

<p>3. Mempunyai luas 9&nbsp;m&sup2; di <span style=""color:rgb(0, 0, 0)"">Padukuhan Tanjung</span>.</p>
","2021-03-24"
400,37965,4,NULL,81142,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">28/IZ/2015 tanggal 29 Mei 2015</span> tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunung Kidul Menyewakan Tanah Kas Desa Kepada Jaka Santoso, Arismiyati, dan <font color=""#000000"">Triyono Edi Santoso</font>&nbsp;Untuk Pembangunan Tempat Usaha Pusat Penjualan Oleh- Oleh Makanan Khas Gunung Kidul dan Toko&nbsp;Kelontong.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">Persil 99 Klas III (SHP No. 00021)&nbsp;</span>seluas <span style=""color:rgb(0, 0, 0)"">800</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">1.800</span> m&sup2; di <span style=""color:rgb(0, 0, 0)"">Padukuhan Jamburejo yang disewakan kepada Jaka Santoso.</span></p>

<p>3. <span style=""color:rgb(0, 0, 0)"">Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/0/VI/ 2016 tanggal 1 Juni 2016. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 1 Juni 2016 sampai 1 Juni 2035. Besarnya sewa Rp 2.000,00 per m&sup2; per tahun. Pembayaran sewa dilakukan paling lambat tanggal 10 Januari disetiap tahunnya. Pembayaran sewa lancar.&nbsp;Saat dillakukan monitoring Pihak Kalurahan sedang dalam tahap negosiasi untuk menaikan biaya sewa menjadi Rp 9.500,00 per m&sup2; per tahun. </span></p>
","2021-03-17"
401,37956,4,NULL,81143,"<p>1. Tanah Desa berizin Gubernur Nomor 28/IZ/2015 tanggal 29 Mei 2015 tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunung Kidul Menyewakan Tanah Kas Desa Kepada Jaka Santoso, Arismiyati, dan Triyono Edi Santoso Untuk Pembangunan Tempat Usaha Pusat penjualan Oleh- Oleh Makanan Khas Gunung Kidul dan Toko Kelontong.</p>

<p>2. Terletak pada Persil 99 Klas III (<span style=""color:rgb(0, 0, 0)"">SHP No. 00023</span>) seluas <span style=""color:rgb(0, 0, 0)"">750</span> m&sup2; dari luas keseluruhan <span style=""color:rgb(0, 0, 0)"">7.754</span> m&sup2; di Padukuhan Jamburejo yang disewakan kepada Arismiyati.</p>

<p>3.&nbsp;<span style=""color:rgb(0, 0, 0)"">Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/02/VI/ 2016 tanggal 1 Juni 2016. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 1 Juni 2016 sampai 1 Juni 2035. Besarnya sewa Rp 2.000,00 per m&sup2; per tahun. Pembayaran sewa dilakukan paling lambat tanggal 10 Januari disetiap tahunnya. Pembayaran sewa lancar.&nbsp;Saat dillakukan monitoring Pihak Kalurahan sedang dalam tahap negosiasi untuk menaikan biaya sewa menjadi Rp 9.500,00 per m&sup2; per tahun. </span></p>
","2021-03-17"
402,37956,4,NULL,81144,"<p>1. Tanah Desa berizin Gubernur Nomor 28/IZ/2015 tanggal 29 Mei 2015 tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunung Kidul Menyewakan Tanah Kas Desa Kepada Jaka Santoso, Arismiyati, dan Triyono Edi Santoso Untuk Pembangunan Tempat Usaha Pusat Penjualan Oleh- Oleh Makanan Khas Gunung Kidul dan Toko Kelontong.</p>

<p>2. Terletak pada Persil 99 Klas III (<span style=""color:rgb(0, 0, 0)"">SHP No. 00023</span>) seluas&nbsp;<span style=""color:rgb(0, 0, 0)"">750</span>&nbsp;m&sup2; dari luas keseluruhan&nbsp;<span style=""color:rgb(0, 0, 0)"">7.754</span>&nbsp;m&sup2; di Padukuhan Jamburejo yang disewakan kepada&nbsp;Triyono Edi Santoso.</p>

<p>3.&nbsp;<span style=""color:rgb(0, 0, 0)"">Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/03/VI/ 2016 tanggal 01 Juni 2016. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 1 Juni 2016 sampai 1 Juni 2035. Besarnya sewa Rp 2.000 per m&sup2; pertahun. Pembayaran sewa dilakukan paling lambat tanggal 10 Januari disetiap tahunnya. Pembayaran sewa lancar.&nbsp;Saat dillakukan monitoring Pihak Kalurahan sedang dalam tahap negosiasi untuk menaikan biaya sewa menjadi Rp 9.500,00 per m&sup2; per tahun. </span></p>
","2021-03-17"
403,37958,4,NULL,81145,"<p>1. Tanah Desa berizin Gubernur Nomor <span style=""color:rgb(0, 0, 0)"">54/IZ/2018 tanggal 26 Juni 2018</span> tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunungkidul Menyewakan Tanah Kas Desa Kepada Yayasan Pendidikan Mahisa Agni Untuk Pembangunan Sekolah Menengah Kejuruan (SMK) Mahisa Agni.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">Persil Nomor 188 Klas III Jenis T</span> (<span style=""color:rgb(0, 0, 0)"">SHP Nomor&nbsp;00015</span>) seluas <span style=""color:rgb(0, 0, 0)"">2.119</span> m&sup2;&nbsp;di <span style=""color:rgb(0, 0, 0)"">Padukuhan Sayangan</span>.</p>

<p>3.&nbsp;<span style=""color:rgb(0, 0, 0)"">Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/I/VIII/ 2018 tanggal 24 Agustus 2018. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 24 Agustus 2018 sampai 23 Agustus 2038. Biaya sewa obyek bangunan gedung (430 m&sup2;) sebesar Rp 1.000,00 per m&sup2; pertahun. Biaya sewa Tanah Desa (7.068 m&sup2;) sebesar Rp 700,00 per m&sup2; pertahun. Pembayaran sewa dilakukan paling lambat tanggal 31 Desember untuk tahun pertama dan 23 Agustus untuk tahun setelahnya. Pembayaran sewa lancar. </span></p>
","2021-03-17"
404,37959,4,NULL,81146,"<p>1. Tanah Desa berizin Gubernur Nomor 54/IZ/2018 tanggal 26 Juni 2018 tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunungkidul Menyewakan Tanah Kas Desa Kepada Yayasan Pendidikan Mahisa Agni Untuk Pembangunan Sekolah Menengah Kejuruan (SMK) Mahisa Agni.</p>

<p>2. Terletak pada <span style=""color:rgb(0, 0, 0)"">Persil Nomor 187 Klas IV Jenis T</span> (<span style=""color:rgb(0, 0, 0)"">SHP Nomor 00016</span>) seluas <span style=""color:rgb(0, 0, 0)"">2.982</span> m&sup2; di Padukuhan Sayangan.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/I/VIII/ 2018 tanggal 24 Agustus 2018. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 24 Agustus 2018 sampai 23 Agustus 2038. Biaya sewa obyek bangunan gedung (430 m&sup2;) sebesar Rp 1.000,00 per m&sup2; pertahun. Biaya sewa Tanah Desa (7.068 m&sup2;) sebesar Rp 700,00 per m&sup2; pertahun. Pembayaran sewa dilakukan paling lambat tanggal 31 Desember untuk tahun pertama dan 23 Agustus untuk tahun setelahnya. Pembayaran sewa lancar.</p>
","2021-03-17"
405,37960,4,NULL,81147,"<p>1. Tanah Desa berizin Gubernur Nomor 54/IZ/2018 tanggal 26 Juni 2018 tentang Pemberian Izin Kepada Pemerintah Desa Bandung, Kecamatan Playen, Kabupaten Gunungkidul Menyewakan Tanah Kas Desa Kepada Yayasan Pendidikan Mahisa Agni Untuk Pembangunan Sekolah Menengah Kejuruan (SMK) Mahisa Agni.</p>

<p>2. Terletak pada Persil Nomor 188 Klas III Jenis T (SHP Nomor 00017) seluas <span style=""color:rgb(0, 0, 0)"">1.967</span> m&sup2; di Padukuhan Sayangan.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 140/I/VIII/ 2018 tanggal 24 Agustus 2018. Jangka waktu sewa 20 (dua puluh) tahun dimulai dari 24 Agustus 2018 sampai 23 Agustus 2038. Biaya sewa obyek bangunan gedung (430 m&sup2;) sebesar Rp 1.000,00 per m&sup2; pertahun. Biaya sewa Tanah Desa (7.068 m&sup2;) sebesar Rp 700,00 per m&sup2; pertahun. Pembayaran sewa dilakukan paling lambat tanggal 31 Desember untuk tahun pertama dan 23 Agustus untuk tahun setelahnya. Pembayaran sewa lancar.</p>
","2021-03-17"
406,37941,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk SD Negeri Mendongan dengan pengelola Dinas Pendidikan Pemuda dan Olahraga Gunungkidul.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">98</span>&nbsp;seluas <span style=""color:black"">2.104</span>&nbsp;m&sup2; di <span style=""color:black"">Padukuhan Nogosari II</span>.</p>

<p>4. Masih beroperasi sampai sekarang dan b<span style=""color:rgb(0, 0, 0)"">elum ada kontribusi ke pihak Kalurahan Bandung.</span></p>
","2021-03-17"
407,37942,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">Balai Dusun Jamburejo</span> dengan pengelola <span style=""color:black"">Pemerintah Kalurahan Bandung</span>.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">34&nbsp;</span>seluas <span style=""color:black"">654</span> m&sup2; di <span style=""color:black"">Padukuhan Jamburejo</span>.</p>

<p>4. Masih beroperasi sampai sekarang.</p>
","2021-03-17"
408,37956,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">10 (sepuluh) Bangunan Kios Desa</span> dengan pengelola Pemerintah Kalurahan Bandung yang disewakan kepada&nbsp;Donie Aditya Pratama, Slamet Sudarto, MM Sugiyantini, Kiswo Sadono, dan Daliman.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">&nbsp;99&nbsp;</span> seluas <span style=""color:black"">2.390&nbsp;</span>m&sup2; di Padukuhan Jamburejo.</p>

<p>4. Masih beroperasi sampai sekarang dan sudah ada kontribusi berupa sewa Rp 2.000,- per m&sup2;.</p>
","2021-03-17"
409,37957,4,NULL,NULL,"<p>1. Tanah Desa belum ada Izin Gubernur.</p>

<p>2. Pemanfaatan untuk <span style=""color:black"">Pondok Ikan Bakar Sinthya</span> dengan pengelola Pemerintah Kalurahan Bandung yang disewakan kepada&nbsp;Nana Herlina.</p>

<p>3. Terletak pada Persil Nomor <span style=""color:black"">99&nbsp;</span>seluas <span style=""color:black"">1.800</span>&nbsp;m&sup2; di Padukuhan Jamburejo.</p>

<p>4. Masih beroperasi sampai sekarang dan tidak ada pembayaran sewa ke pihak Kalurahan Bandung.</p>
","2021-03-17"
